Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Source
CC(CCc1ccc(cc1)O)OC1OC(CO)C(O)C(O)C1O,CC(CCc1ccc(cc1)O)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1=N2,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)C1=NC(=O)NC(=O)C1=N2,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NCC(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NCC(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
CCC(C)C(NC(=O)C1CCCN1C(=O)C(CC1=CNC=N1)NC(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(N)=O)C(O)=O,CCC(C)C(NC(=O)C1CCCN1C(=O)C(CC1=CNC=N1)NC(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC=N1)C(=O)NC(CCC(N)=O)C(O)=O,bitter,chemtastes_db
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(=O)NC(C(C)C)C(O)=O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(=O)NC(C(C)C)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,bitter,chemtastes_db
NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(O)=O,NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(O)=O,bitter,chemtastes_db
CC(NC(=O)C(N)CO)C(=O)NC(CCC(O)=O)C(=O)NC(Cc1ccccc1)C(=O)NCC(O)=O,CC(NC(=O)C(N)CO)C(=O)NC(CCC(O)=O)C(=O)NC(Cc1ccccc1)C(=O)NCC(O)=O,bitter,chemtastes_db
OCC1OC(Oc2ccccc2CO)C(O)C(O)C1O,OCC1OC(Oc2ccccc2CO)C(O)C(O)C1O,bitter,chemtastes_db
NC(=O)c1ccccc1O,NC(=O)c1ccccc1O,bitter,chemtastes_db
OC(=O)c1ccccc1OC(=O)c1ccccc1O,OC(=O)c1ccccc1OC(=O)c1ccccc1O,bitter,chemtastes_db
CC1=CCC(O)C2(C)CCC3C(OC(=O)C3=C)C12,CC1=CCC(O)C2(C)CCC3C(OC(=O)C3=C)C12,bitter,chemtastes_db
OCC1OC(OCC=C(CO)C#N)C(O)C(O)C1O,OCC1OC(OCC=C(CO)C#N)C(O)C(O)C1O,bitter,chemtastes_db
COC(=O)C(NC(=O)C(N)CC(O)=O)c1ccccc1,COC(=O)C(NC(=O)C(N)CC(O)=O)c1ccccc1,bitter,chemtastes_db
CC(=O)OCC1OC(OC2OC=C3C(CCOC3=O)C2C=C)C(OC(=O)c2ccccc2)C(OC(C)=O)C1OC(=O)c1cccc(c1O)OC1OC(CO)C(O)C(O)C1O,CC(=O)OCC1OC(OC2OC=C3C(CCOC3=O)C2C=C)C(OC(=O)c2ccccc2)C(OC(C)=O)C1OC(=O)c1cccc(c1O)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,bitter,chemtastes_db
CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
CC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(C=C(C)C)C23O)C1=O,CC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(C=C(C)C)C23O)C1=O,bitter,chemtastes_db
CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(C=C(C)C)C23O)C1=O,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(C=C(C)C)C23O)C1=O,bitter,chemtastes_db
Oc1ccc(cc1)C1=CC(=O)c2c(c(c(cc2O1)O)O)O,Oc1ccc(cc1)C1=CC(=O)c2c(c(c(cc2O1)O)O)O,bitter,chemtastes_db
[Na+].CCCC(C)C1(CC=C)C(=O)NC(=O)[N-]C1=O,[Na+].CCCC(C)C1(CC=C)C(=O)NC(=O)[N-]C1=O,bitter,chemtastes_db
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,bitter,chemtastes_db
CC(=O)OC1CC2CC3(C1C14COC3(O)C(O)C4C(C)(C)CCC1OC(C)=O)C(=O)C2=C,CC(=O)OC1CC2CC3(C1C14COC3(O)C(O)C4C(C)(C)CCC1OC(C)=O)C(=O)C2=C,bitter,chemtastes_db
COc1cc(ccc1O)C1Oc2cc(ccc2OC1CO)C1Oc2cc(cc(c2C(=O)C1O)O)O,COc1cc(ccc1O)C1Oc2cc(ccc2OC1CO)C1Oc2cc(cc(c2C(=O)C1O)O)O,bitter,chemtastes_db
COc1cc(cc(c1O)OC)C=CC(O)=O,COc1cc(cc(c1O)OC)C=CC(O)=O,bitter,chemtastes_db
COc1cc(cc(c1O)OC)C=CC(=O)OCC[N+](C)(C)C,COc1cc(cc(c1O)OC)C=CC(=O)OCC[N+](C)(C)C,bitter,chemtastes_db
COc1ccc(cc1OC)C1=CC(=O)c2c(cc(c(c2OC)OC)OC)O1,COc1ccc(cc1OC)C1=CC(=O)c2c(cc(c(c2OC)OC)OC)O1,bitter,chemtastes_db
OCC1OC(SC(CC=C)=NOS([O-])(=O)=O)C(O)C(O)C1O,OCC1OC(SC(CC=C)=NOS([O-])(=O)=O)C(O)C(O)C1O,bitter,chemtastes_db
[K+].OCC1OC(SC(CC=C)=NOS([O-])(=O)=O)C(O)C(O)C1O,[K+].OCC1OC(SC(CC=C)=NOS([O-])(=O)=O)C(O)C(O)C1O,bitter,chemtastes_db
CC1C2CC(OC(C)=O)C(=CCC(OC(C)=O)C(=CC2OC1=O)C)C,CC1C2CC(OC(C)=O)C(=CCC(OC(C)=O)C(=CC2OC1=O)C)C,bitter,chemtastes_db
COc1ccc2c(c3c(nc2c1OC)OC=C3)OC,COc1ccc2c(c3c(nc2c1OC)OC=C3)OC,bitter,chemtastes_db
CC(C)CC(NC(=O)C(N)CO)C(O)=O,CC(C)CC(NC(=O)C(N)CO)C(O)=O,bitter,chemtastes_db
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(O)=O,CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(O)=O,bitter,chemtastes_db
[Na+].CC(C)(OCC([O-])=O)C1CCC(=CC1)C=NO,[Na+].CC(C)(OCC([O-])=O)C1CCC(=CC1)C=NO,bitter,chemtastes_db
[Na+].[O-]C(=O)c1ccccc1,[Na+].[O-]C(=O)c1ccccc1,bitter,chemtastes_db
[Na+].[Br-],[Na+].[Br-],bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)NC1CCS(=O)(=O)C1,[Na+].[O-]S(=O)(=O)NC1CCS(=O)(=O)C1,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)OCO2,[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)OCO2,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cccc(c1Cl)Cl,[Na+].[O-]S(=O)(=O)Nc1cccc(c1Cl)Cl,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)OCCO2,[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)OCCO2,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Br)Br,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Br)Br,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)Cl,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)Cl,bitter,chemtastes_db
[Na+].Cc1ccc(c(c1)C)NS([O-])(=O)=O,[Na+].Cc1ccc(c(c1)C)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)N(=O)=O,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)N(=O)=O,bitter,chemtastes_db
[Na+].CCc1cccc(c1NS([O-])(=O)=O)CC,[Na+].CCc1cccc(c1NS([O-])(=O)=O)CC,bitter,chemtastes_db
[Na+].Cc1cccc(c1NS([O-])(=O)=O)C,[Na+].Cc1cccc(c1NS([O-])(=O)=O)C,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccccc1Cc1ccccc1,[Na+].[O-]S(=O)(=O)Nc1ccccc1Cc1ccccc1,bitter,chemtastes_db
[Na+].CC(C)c1ccc(c(c1)Br)NS([O-])(=O)=O,[Na+].CC(C)c1ccc(c(c1)Br)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CCCCOC(=O)c1ccccc1NS([O-])(=O)=O,[Na+].CCCCOC(=O)c1ccccc1NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CCCCc1cccc(c1NS([O-])(=O)=O)CC,[Na+].CCCCc1cccc(c1NS([O-])(=O)=O)CC,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)F,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)F,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)N(=O)=O,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)N(=O)=O,bitter,chemtastes_db
[Na+].CCCc1cccc(c1NS([O-])(=O)=O)CC,[Na+].CCCc1cccc(c1NS([O-])(=O)=O)CC,bitter,chemtastes_db
[Na+].COc1ccc(cc1NS([O-])(=O)=O)N(=O)=O,[Na+].COc1ccc(cc1NS([O-])(=O)=O)N(=O)=O,bitter,chemtastes_db
[Na+].Cc1cc(ccc1NS([O-])(=O)=O)N(=O)=O,[Na+].Cc1cc(ccc1NS([O-])(=O)=O)N(=O)=O,bitter,chemtastes_db
[Na+].CCCc1cccc(c1NS([O-])(=O)=O)C,[Na+].CCCc1cccc(c1NS([O-])(=O)=O)C,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)Cl)Cl,[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)Cl)Cl,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)F)F,[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)F)F,bitter,chemtastes_db
[Na+].CC(=O)c1cccc(c1)NS([O-])(=O)=O,[Na+].CC(=O)c1cccc(c1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)Cl)F,[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)Cl)F,bitter,chemtastes_db
[Na+].Cc1ccc(cc1Cl)NS([O-])(=O)=O,[Na+].Cc1ccc(cc1Cl)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CCOC(=O)c1cccc(c1)NS([O-])(=O)=O,[Na+].CCOC(=O)c1cccc(c1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CCc1ccc(nc1NS([O-])(=O)=O)C,[Na+].CCc1ccc(nc1NS([O-])(=O)=O)C,bitter,chemtastes_db
[Na+].Cc1c(cccc1NS([O-])(=O)=O)F,[Na+].Cc1c(cccc1NS([O-])(=O)=O)F,bitter,chemtastes_db
[Na+].Cc1ccc(cc1F)NS([O-])(=O)=O,[Na+].Cc1ccc(cc1F)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].Cc1ccc(cc1I)NS([O-])(=O)=O,[Na+].Cc1ccc(cc1I)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)N(=O)=O,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)N(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Oc1ccccc1,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)Oc1ccccc1,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)OCc1ccccc1,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)OCc1ccccc1,bitter,chemtastes_db
[Na+].CC(C)(C)c1cccc(c1)NS([O-])(=O)=O,[Na+].CC(C)(C)c1cccc(c1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)Br,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1Cl)Br,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1F)Br,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1F)Br,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)NC1=Nc2c(cccc2S1)Cl,[Na+].[O-]S(=O)(=O)NC1=Nc2c(cccc2S1)Cl,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)Cl,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)Cl,bitter,chemtastes_db
[Na+].Cc1cc(ccc1NS([O-])(=O)=O)F,[Na+].Cc1cc(ccc1NS([O-])(=O)=O)F,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)F,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1N(=O)=O)F,bitter,chemtastes_db
[Na+].Cc1cc(ccc1F)NS([O-])(=O)=O,[Na+].Cc1cc(ccc1F)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)N(=O)=O)F,[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)N(=O)=O)F,bitter,chemtastes_db
[Na+].COc1ccc(c(c1)C)NS([O-])(=O)=O,[Na+].COc1ccc(c(c1)C)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].COC(=O)c1ccc(cc1)NS([O-])(=O)=O,[Na+].COC(=O)c1ccc(cc1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CC(C)(C)C1=CSC(=N1)NS([O-])(=O)=O,[Na+].CC(C)(C)C1=CSC(=N1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].Cc1nc(ccc1Br)NS([O-])(=O)=O,[Na+].Cc1nc(ccc1Br)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].COc1ccc(cc1NS([O-])(=O)=O)Cl,[Na+].COc1ccc(cc1NS([O-])(=O)=O)Cl,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cc(ccc1N(=O)=O)Cl,[Na+].[O-]S(=O)(=O)Nc1cc(ccc1N(=O)=O)Cl,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)NC1=Nc2ccc(cc2S1)N(=O)=O,[Na+].[O-]S(=O)(=O)NC1=Nc2ccc(cc2S1)N(=O)=O,bitter,chemtastes_db
[Na+].CCC(C)c1ccccc1NS([O-])(=O)=O,[Na+].CCC(C)c1ccccc1NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccccc1C(F)(F)F,[Na+].[O-]S(=O)(=O)Nc1ccccc1C(F)(F)F,bitter,chemtastes_db
[Na+].CC(C)c1cccc(c1NS([O-])(=O)=O)C(C)C,[Na+].CC(C)c1cccc(c1NS([O-])(=O)=O)C(C)C,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cc(ccc1Cl)C(F)(F)F,[Na+].[O-]S(=O)(=O)Nc1cc(ccc1Cl)C(F)(F)F,bitter,chemtastes_db
[Na+].CC(C)c1cccc(c1NS([O-])(=O)=O)C,[Na+].CC(C)c1cccc(c1NS([O-])(=O)=O)C,bitter,chemtastes_db
[Na+].CN(C)c1cccc(c1)NS([O-])(=O)=O,[Na+].CN(C)c1cccc(c1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CN(C)CCCNS([O-])(=O)=O,[Na+].CN(C)CCCNS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1cccc(c1)C(F)(F)F,[Na+].[O-]S(=O)(=O)Nc1cccc(c1)C(F)(F)F,bitter,chemtastes_db
[Na+].COC(=O)c1cc(cc(c1)C(=O)OC)NS([O-])(=O)=O,[Na+].COC(=O)c1cc(cc(c1)C(=O)OC)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].CC(O)c1ccc(cc1)NS([O-])(=O)=O,[Na+].CC(O)c1ccc(cc1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(=O)=O,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N(=O)=O,bitter,chemtastes_db
[Na+].CSc1ccc(cc1)NS([O-])(=O)=O,[Na+].CSc1ccc(cc1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1,[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1,bitter,chemtastes_db
[Na+].CC(C)(C)OC(=O)c1ccc(cc1)NS([O-])(=O)=O,[Na+].CC(C)(C)OC(=O)c1ccc(cc1)NS([O-])(=O)=O,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)Nc1ccccc1-c1ccccc1,[Na+].[O-]S(=O)(=O)Nc1ccccc1-c1ccccc1,bitter,chemtastes_db
[Na+].[O-]S(=O)(=O)c1cccc(c1)N(=O)=O,[Na+].[O-]S(=O)(=O)c1cccc(c1)N(=O)=O,bitter,chemtastes_db
[Na+].Oc1ccccc1S([O-])(=O)=O,[Na+].Oc1ccccc1S([O-])(=O)=O,bitter,chemtastes_db
[Na+].[Na+].[O-]S([O-])(=O)=O,[Na+].[Na+].[O-]S([O-])(=O)=O,bitter,chemtastes_db
[Na+].[S-]C#N,[Na+].[S-]C#N,bitter,chemtastes_db
CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC34C)N2C1,CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC34C)N2C1,bitter,chemtastes_db
OS(O)(=O)=O.C1CCN2CC3CC(CN4CCCCC34)C2C1,OS(O)(=O)=O.C1CCN2CC3CC(CN4CCCCC34)C2C1,bitter,chemtastes_db
C1CCN2CC3CC(CN4CCCCC34)C2C1,C1CCN2CC3CC(CN4CCCCC34)C2C1,bitter,chemtastes_db
CC(=O)OC1C2OC2(C)CCC=C(C)CC2OC(=O)C(=C)C12,CC(=O)OC1C2OC2(C)CCC=C(C)CC2OC(=O)C(=C)C12,bitter,chemtastes_db
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
CNC1C(O)C(O)C(CO)OC1OC1C(OC(C)C1(O)C=O)OC1C(O)C(O)C(N=C(N)N)C(O)C1N=C(N)N,CNC1C(O)C(O)C(CO)OC1OC1C(OC(C)C1(O)C=O)OC1C(O)C(O)C(N=C(N)N)C(O)C1N=C(N)N,bitter,chemtastes_db
O=C1CC2OCC=C3CN4CCC56C4CC3C2C6N1c1ccccc51,O=C1CC2OCC=C3CN4CCC56C4CC3C2C6N1c1ccccc51,bitter,chemtastes_db
[O-][N+]12CCC34C2CC2C5C(CC(=O)N(C35)c3ccccc43)OCC=C2C1,[O-][N+]12CCC34C2CC2C5C(CC(=O)N(C35)c3ccccc43)OCC=C2C1,bitter,chemtastes_db
CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC(=O)C=Cc2ccc(cc2)O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,CC12CCCC(C)(C2CCC23CC(=C)C(CCC12)(C3)OC1OC(COC(=O)C=Cc2ccc(cc2)O)C(O)C(O)C1O)C(=O)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
CC1(O)CC23CCC4C(C)(CCCC4(C)C(O)=O)C3CCC1(C2)OC1OC(CO)C(O)C(O)C1O,CC1(O)CC23CCC4C(C)(CCCC4(C)C(O)=O)C3CCC1(C2)OC1OC(CO)C(O)C(O)C1O,bitter,chemtastes_db
