SMILES,Class taste,Taste
[Na+].NC(CC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CC([O-])=O)C(O)=O,Multitaste,Salty/Umami
[Na+].NC(CC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CCC([O-])=O)C(O)=O,Multitaste,Umami/Salty
[Na+].NC(CC(O)=O)C(=O)NC(CCC([O-])=O)C(O)=O,Multitaste,Umami/Salty
[Na+].NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC([O-])=O)C(O)=O,Multitaste,Umami/Salty
[Na+].NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC([O-])=O)C(O)=O,Multitaste,Umami/Salty
CCC(C)OS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
CC(C)C(C(O)=O)S(=O)(=O)c1ccc(cc1)Cl,Multitaste,Sweet/Bitter
CCCCOS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
[Na+].CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)CN2C=NN=N2)C3=O)C([O-])=O)S1,Multitaste,Bitter/Salty
O=COCC=Cc1ccccc1,Multitaste,Bitter/Sweet
CC(C)=CCCC(C)=CC=O,Multitaste,Bitter/Sweet
CCC(=O)OCCC(C)CCC=C(C)C,Multitaste,Bitter/Sweet
O=C1Oc2ccccc2C=C1,Multitaste,Bitter; Sweet
COS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
O=S(=O)(NC1CCCCC1)OC1CCCCC1,Multitaste,Sweet/Bitter
CCC(C)C(NC(=O)C(NC(=O)CNC(=O)C(C)NC(=O)C(N)CC(O)=O)C(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Umami, sweet, kokumi"
CC(C)CC(NC(=O)C(C)NC(=O)C(N)CC(O)=O)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Strong umami, strong sweet"
NC(CS)C(O)=O,Multitaste,Sweet/Bitter/Sour
OCC1OC(=O)C(O)C(O)C1O,Multitaste,Sweet/Sour/Bitter
NC(CCC(O)=O)C(O)=O,Multitaste,Neutral; Salty; Umami; Sour
CCCCC(N)C(O)=O,Multitaste,Bitter; Sweet
[Na+].[Na+].CC(C)CCCC(C)N(S([O-])(=O)=O)S([O-])(=O)=O,Multitaste,Sour/Bitter
CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)CC(O)=O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NCC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(Cc1ccc(cc1)O)C(O)=O,Multitaste,"Kokumi, weak umami"
CCC(C)C(NC(=O)C(NC(=O)C(N)CC(O)=O)C(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(O)=O,Multitaste,"Sour, umami"
CCCCNS(=O)(=O)OCC,Multitaste,Sweet/Bitter
CCOS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
CCOC(=O)Cc1ccccc1,Multitaste,Bitter/Sweet
NC(CCC(O)=O)C(=O)NC(Cc1ccc(cc1)O)C(O)=O,Multitaste,Umami; Bitter
CC(C)CC(NC(=O)CNC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Umami, slight sweet and salty"
OC(=O)c1cc(c(c(c1)O)O)O,Multitaste,Bitter; Umami; Sweet/Sour
CCC(C)C(NC(=O)C(C)NC(=O)C(CC1=CN=CN1)NC(=O)CNC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)CNC(=O)CN)C(C)C)C(C)C)C(=O)NC(C=O)C(C)O,Multitaste,"Sour, umami"
NCC(=O)NCC(=O)NC(Cc1ccc(cc1)O)C(O)=O,Multitaste,Bitter; Umami
[Na+].NC(CCC(O)=O)C(=O)NC(CC(O)=O)C([O-])=O,Multitaste,Salty/Umami
[Na+].NC(CCC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CC([O-])=O)C(O)=O,Multitaste,Salty/Umami
[Na+].NC(CCC(O)=O)C(=O)NC(CC(O)=O)C(=O)NC(CCC([O-])=O)C(O)=O,Multitaste,Salty/Umami
Cl.NC1C(O)OC(CO)C(O)C1O,Multitaste,Salty/Sour/Bitter
[Na+].NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C([O-])=O,Multitaste,Umami/Salty
[Na+].NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC([O-])=O)C(O)=O,Multitaste,Umami/Salty
NCCCCC(NC(=O)CNC(=O)C(CC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(N)CCC(O)=O)C(O)=O,Multitaste,Sour/Umami/Sweet; Umami
[Na+].NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC([O-])=O)C(O)=O,Multitaste,Umami/Salty
NCCCC(NC(=O)C(N)CCC(O)=O)C(O)=O,Multitaste,Umami/Sour
N#CCCCC#N,Multitaste,Bitter/Sweet
NCCCC(NC(=O)CN)C(O)=O,Multitaste,Sour/Sweet
NCC(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Bitter; Umami > Bitter; Umami
CC(O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(Cc1ccc(cc1)O)NC(=O)CN)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Sweet, umami"
CCCCCCOC(C)=O,Multitaste,Bitter/Sweet
CCC(C)C(NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(N)CC1=CNC=N1)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Kokumi, umami, bitter"
CCC(C)C(N)C(=O)NCC(=O)NC(C)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(N)=C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Sour, weak umami"
CC(C)CCOC(C)=O,Multitaste,Bitter/Sweet
CCC(=O)OCCC(C)C,Multitaste,Bitter/Sweet
CC(C)CCOC(=O)c1ccccc1O,Multitaste,Bitter/Sweet
CCC(=O)OC(C)C,Multitaste,Bitter/Sweet
NCCCCC(N)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Umami; Kokumi, sweet, umami"
NC(CS)C(O)=O,Multitaste,Bitter/Sweet
CC(C)CC(N)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Bitter; Umami > Bitter; Umami
CC(C)CC(N)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Salty, umami, sour"
NC(CCC(O)=O)C(O)=O,Multitaste,Salty; Umami/Acid; Sour
COC(=O)CCC(N)C(=O)OC,Multitaste,Umami/Bitter
CC(C)=CCCC(C)(OC=O)C=C,Multitaste,Bitter/Sweet
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Umami, sweet"
NCCCC(N)C(=O)NCC(O)=O,Multitaste,Salty/Umami
NCCCC(N)C(=O)NCCC(O)=O,Multitaste,Salty/Umami
CC(C)CC(N)C(=O)NC(C(C)C)C(O)=O,Multitaste,Bitter; Umami
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(O)=O.NCCCCC(N)C(=O)NC(CCC(O)=O)C(O)=O.NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Umami/Sour
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(O)=O.NCCCCC(N)C(=O)NCC(O)=O.NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NCC(CCC(O)=O)C(O)=O,Multitaste,Umami/Sour
Cl.NCCCCC(N)C(=O)NCC(O)=O,Multitaste,Salty/Umami (6.0)
CC(C)CC(NC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(N)CCCCN)C(=O)NC(C)C(O)=O,Multitaste,"Delicious taste/Umami, sour, Sweet/Umami, sour; Umami, bitter, sour, salty; Umami"
CC(C)CC(NC(=O)C(CO)NC(=O)CNC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Sour/Umami/Sweet; Umami
N.N.[Mg+2].OS([O-])(=O)=O.OS([O-])(=O)=O,Multitaste,Sweet/Sour
[Mg+2].[Cl-].[Cl-],Multitaste,Bitter; Salty
CC(=C)C=NO,Multitaste,Sweet; Bitter
COCC1OC(CO)C(O)C(O)C1O,Multitaste,Sweet/Bitter
COC1OC(CO)C(O)C(O)C1O,Multitaste,Bitter; Sweet; Sweet/Bitter(2)
COC1OCC(O)C(O)C1O,Multitaste,Sweet/Bitter
COC1OCC(O)C(O)C1O,Multitaste,Sweet/Bitter
CC1CCC(=CC1)C=NO,Multitaste,Sweet; Bitter
CC(C)C1=CCC(=CC1)C=NO,Multitaste,Sweet; Bitter
Cl.CC(NC(=O)C(N)CCCN)C(O)=O,Multitaste,Salty/Umami
CC(C)CC(NC(=O)C(N)CO)C(=O)NC(C)C(O)=O.NCCCC(N)C(=O)NCCC(O)=O.NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Umami/Sour
O=COCCc1ccccc1,Multitaste,Bitter/Sweet
CC(C)C(=O)OCCc1ccccc1,Multitaste,Bitter/Sweet
CC(C)CC(=O)OCCc1ccccc1,Multitaste,Bitter/Sweet
O=Cc1ccc2c(c1)OCO2,Multitaste,Bitter/Sweet
O=C1NS(=O)(=O)c2cccc(c12)N(=O)=O,Multitaste,Bitter; Sweet
[K+].OC(=O)C([O-])=O,Multitaste,Sour/Bitter
[K+].[I-],Multitaste,Salty/Bitter
CC(C)OS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
CCCOC(C)=O,Multitaste,Bitter/Sweet
CCCOC=O,Multitaste,Bitter/Sweet
CCCOC(=O)CC(C)C,Multitaste,Bitter/Sweet
CCCOS(=O)(=O)NCC(C)C,Multitaste,Sweet/Bitter
CCCCNS(=O)(=O)OCCC,Multitaste,Sweet/Bitter
CCCOS(=O)(=O)NC1CCCCC1,Multitaste,Sweet/Bitter
CCCNS(=O)(=O)OCCC,Multitaste,Sweet/Bitter
CCC1=C(CC(NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(N)=O)C(C)C)C(O)=O)c2ccccc2N1,Multitaste,Bitter/Sweet
OC1CC(O)(CC(O)C1O)C(O)=O,Multitaste,Bitter; Sour
CC(CCCC(C)=C)CCOC=O,Multitaste,Bitter/Sweet
CC(C)CC(=O)OCCC(C)CCCC(C)=C,Multitaste,Bitter/Sweet
OC(=O)c1ccccc1O,Multitaste,Bitter; Sweet/Sour
CC(=O)OCC(C)=CCCC1(C)C2CCC(C2)C1=C.CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C13C,Multitaste,Bitter/Sweet
[Na+].Cc1c(cccc1NS([O-])(=O)=O)Cl,Multitaste,Sweet/Sour
[Na+].NC(CC([O-])=O)C(O)=O,Multitaste,Salty/Umami
[Na+].[O-]S(=O)(=O)Nc1cccc(c1F)F,Multitaste,Sweet/Bitter; Bitter/Sweet; Non-sweet
[Na+].COc1ccc(c(c1)OC)NS([O-])(=O)=O,Multitaste,Sweet/Bitter
[Na+].[O-]S(=O)(=O)Nc1cc(ccc1F)F,Multitaste,Sweet/Sour; Non-sweet/Sweet
[Na+].[O-]S(=O)(=O)Nc1cc(ccc1Cl)N(=O)=O,Multitaste,Sweet/Sour; Non-sweet/Sweet
[Na+].CCc1cccc(c1NS([O-])(=O)=O)C,Multitaste,Sweet/Bitter
[Na+].[O-]S(=O)(=O)Nc1cc(ccc1F)N(=O)=O,Multitaste,Sweet/Bitter; Non-sweet/Sweet
[Na+].COc1cccc(c1NS([O-])(=O)=O)C,Multitaste,Bitter/Sweet; Sweet/Bitter
[Na+].COc1ccccc1NS([O-])(=O)=O,Multitaste,Bitter/Sweet; Non-sweet/Sweet
[Na+].Cc1ccc(cc1NS([O-])(=O)=O)N(=O)=O,Multitaste,Sweet/Bitter; Non-sweet/Sweet
[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)SC(=N2)S,Multitaste,Sour/Bitter; Non-sweet
[Na+].[O-]S(=O)(=O)Nc1cc(cc(c1)Cl)Cl,Multitaste,Sour/Sweet; Non-sweet/Sweet; Sweet
[Na+].Cc1cnc(c(c1)Br)NS([O-])(=O)=O,Multitaste,Sour/Bitter; Non-sweet
[Na+].COC(=O)c1cccc(c1)NS([O-])(=O)=O,Multitaste,Sweet/Bitter
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1F)Cl,Multitaste,Sweet/Bitter
[Na+].Cc1cc(ccc1NS([O-])(=O)=O)Cl,Multitaste,Bitter/Sweet; Sweet/Bitter
[Na+].[O-]S(=O)(=O)Nc1ccc(c(c1)N(=O)=O)Cl,Multitaste,Sour/Bitter
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)Cl,Multitaste,Bitter/Sweet; Non-sweet(3)
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)C#N,Multitaste,Bitter/Sweet; Non-sweet/Sweet
[Na+].CCc1ccc(cc1)NS([O-])(=O)=O,Multitaste,Bitter/Sweet; Non-sweet/Sweet
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)F,Multitaste,Bitter/Sweet; Non-sweet
[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)I,Multitaste,Bitter/Sweet; Non-sweet/Sweet
[Na+].COc1ccc(c(c1)N(=O)=O)NS([O-])(=O)=O,Multitaste,Sweet/Bitter
[Na+].Cc1ccc(cc1N(=O)=O)NS([O-])(=O)=O,Multitaste,Sour/Bitter/Sweet
[Na+].Cc1ccc(cc1NS([O-])(=O)=O)F,Multitaste,Bitter/Sour; Non-sweet
[Na+].CC(C)(C)OC(=O)c1cccc(c1)NS([O-])(=O)=O,Multitaste,Sweet/Bitter
[Na+].CC(C)C1=CSC(=N1)NS([O-])(=O)=O,Multitaste,Sour/Bitter; Non-sweet
[Na+].[Na+].OC(C(O)C([O-])=O)C([O-])=O,Multitaste,Salty/Bitter
CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(NC(=O)C(N)CO)C(C)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Strong umami, sweet, salty"
[Br-].[Br-].[Sr+2],Multitaste,Bitter/Salty
ON=CC1CCCCC1,Multitaste,Sweet/Bitter
COc1ccc(cc1)C=NO,Multitaste,Sweet/Bitter
CC=C(C)CC=NO,Multitaste,Sweet/Bitter
CCC=C(C)CC=NO,Multitaste,Sweet/Bitter
CC(C)C(NC(=O)C(N)C(C)O)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)NC(CC1=CNc2ccccc12)C(=O)NC(C(C)O)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Sour, weak umami, sweet"
CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(O)=O)NC(=O)C(C)NC(=O)C(N)C(C)C)C(=O)NC(CCCN=C(N)N)C(O)=O,Multitaste,"Strong umami, obvious sweet"
CC(C)C(N)C(=O)NC(CC(O)=O)C(O)=O,Multitaste,Bitter; Bitter > Umami; Umami
CC(C)C(N)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,Bitter; Umami > Bitter; Umami
CC(C)C(N)C(=O)NC(Cc1ccccc1)C(O)=O,Multitaste,Bitter; Umami
CC(C)C(N)C(=O)NCC(O)=O,Multitaste,Bitter; Umami
CC(C)C(N)C(=O)NC(C(C)C)C(O)=O,Multitaste,Bitter; Umami
CC(C)CC(NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(=O)NC(CC(N)=O)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(O)=O,Multitaste,"Strong umami, strong sweet"
CSCCC(NC(=O)C(CC(O)=O)NC(=O)C(CC(O)=O)NC(=O)C(N)CC1=CNc2ccccc12)C(=O)NC(CCC(O)=O)C(=O)NC(CCCCN)C(O)=O,Multitaste,"Umami, sour, salty, kokumi"
NCCCC(NC(=O)CCN)C(O)=O,Multitaste,Sour/Sweet
COc1ccc(cc1O)C1OC2CC3CCC2(CS1)C3(C)C,Tastelessness,Tasteless
COc1ccc(cc1O)C(=O)Sc1ccccc1,Tastelessness,Tasteless
NC(=O)Nc1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
OC(=O)CC(NC(=O)Nc1ccc(cc1)CN(=O)=O)c1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)C1Cc2cccc(c2C(=O)O1)O,Tastelessness,Tasteless
COc1ccc(cc1O)C1SCc2ccccc2S1,Tastelessness,Tasteless
COc1ccc(cc1O)C1OCc2ccccc2S1,Tastelessness,Tasteless
NC(=O)Nc1ccc(cc1)CCc1ccccc1,Tastelessness,Tasteless
COc1cc(ccc1O)CCC(=O)c1c(cccc1O)O,Tastelessness,Tasteless
Oc1ccc(cc1)CCC(=O)c1c(cccc1O)O,Tastelessness,Tasteless
O=C(NCCC#N)Nc1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(c(c(c2)O)C(=O)CCc2ccccc2O)O)C(O)C(O)C1O,Tastelessness,Non-sweet; Tasteless
CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(c(c(c2)O)C(=O)CCc2cc(c(c(c2)O)O)O)O)C(O)C(O)C1O,Tastelessness,Tasteless
CCOc1cc(ccc1O)CCC(=O)c1c(cc(cc1O)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)O,Tastelessness,Tasteless
COc1cc(ccc1O)CCC(=O)c1c(cc(cc1O)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)O,Tastelessness,Tasteless
CC1OC(OC2C(O)C(O)C(CO)OC2Oc2cc(c(c(c2)O)C(=O)CCc2ccccc2)O)C(O)C(O)C1O,Tastelessness,Tasteless
CCCNC(=O)Nc1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
COc1cc2c(cc1O)CC1(O)COc3ccccc3C21,Tastelessness,Tasteless
CC1C2CC(=O)C3C4(COC(C)=O)C(CCC(C)(C)C4C=O)OC(=O)C3(C2)C1=O,Tastelessness,Tasteless
CSc1ccc(cc1)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
BrCCN1C(=O)c2ccccc2S1(=O)=O,Tastelessness,Tasteless
COc1ccc(cc1OC)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(cc1O)C1NC(=O)c2ccccc2S1,Tastelessness,Tasteless
COc1ccc(cc1O)C1OCCc2ccccc2O1,Tastelessness,Tasteless
CSc1ccc(cc1O)C1CSc2cc(ccc2O1)O,Tastelessness,Tasteless
CSc1ccc(cc1O)C1CSc2ccccc2O1,Tastelessness,Tasteless
OC(=O)c1ccc(cc1)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(c(c1)O)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
COc1cc(ccc1O)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(cc1)Cc1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(cc1)Oc1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(cc1)C1OCc2ccccc2S1,Tastelessness,Tasteless(2); Non-bitter
COc1ccc(cc1)Sc1ccccc1C(O)=O,Tastelessness,Tasteless
OC(=O)c1ccccc1C(=O)c1ccc(cc1)Oc1ccccc1,Tastelessness,Tasteless
CCCOc1ccc(cc1)C(=O)c1ccccc1C(O)=O,Tastelessness,Tasteless
CCCCCOc1ccc(cc1O)CCc1ccccc1,Tastelessness,Tasteless
CCOc1ccc(cc1O)CCC(=O)c1c(cccc1O)O,Tastelessness,Tasteless
COc1ccc(cc1O)CCC(=O)c1c(cccc1O)O,Tastelessness,Tasteless
CCCOc1ccc(cc1O)CCC(=O)c1c(cccc1O)O,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1ccccc1C(O)=O,Tastelessness,Tasteless
COc1ccc(cc1OCC(O)=O)CCc1ccccc1,Tastelessness,Tasteless
CC(C)OC(=O)C(C)NC(=O)C(N)C(O)=O,Tastelessness,Neutral
OC(=O)c1ccccc1C(=O)c1ccccc1,Tastelessness,Tasteless
CCN1C(=O)c2cc(ccc2S1(=O)=O)N(=O)=O,Tastelessness,Tasteless
CCN1C(=O)c2ccc(cc2S1(=O)=O)N(=O)=O,Tastelessness,Tasteless
CCN1C(=O)c2cccc(c2S1(=O)=O)N(=O)=O,Tastelessness,Tasteless
COc1ccc(cc1)C(O)c1ccccc1CO,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1cccc2ccccc12,Tastelessness,Tasteless
COc1ccc(cc1O)C1Oc2ccccc2OC1C,Tastelessness,Tasteless
COc1ccc(cc1O)CCCCc1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1)CCc1ccc(c(c1)O)OC,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1ccc(cc1)C,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1ccccc1C(C)C,Tastelessness,Tasteless
COc1ccc(cc1O)C1(C)COc2ccccc2O1,Tastelessness,Tasteless
CN1C(=O)c2ccc(cc2S1(=O)=O)N(=O)=O,Tastelessness,Tasteless
CCCOc1ccc(cc1N(=O)=O)N,Tastelessness,Tasteless
COc1cc2c(cc1O)C(COc1ccccc1)OCC2,Tastelessness,Tasteless
COc1ccc(c(c1O)CC=Cc1ccc(cc1)N(=O)=O)C1OCc2ccccc2S1,Tastelessness,Tasteless; Non-bitter
Oc1ccc(cc1O)C1Cc2ccccc2C(=O)O1,Tastelessness,Tasteless
COc1ccc(cc1OC)C1Cc2cccc(c2C(=O)O1)OC,Tastelessness,Tasteless
COc1ccc(cc1O)C1OC(=O)c2ccccc12,Tastelessness,Tasteless
COc1ccc(cc1O)C1OCc2ccccc2CO1,Tastelessness,Tasteless
COc1ccc(cc1O)C1NC(=O)c2ccccc2O1,Tastelessness,Tasteless
COc1ccc(cc1O)CC(C(O)=O)c1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)C1CSc2ccccc2C1,Tastelessness,Tasteless
COc1ccc(cc1O)C1NC(=O)c2ccccc2N1,Tastelessness,Tasteless
COc1ccc(cc1O)C1=Cc2ccccc2C(=O)O1,Tastelessness,Tasteless
COc1ccc(cc1O)C1Cc2ccccc2C(=O)N1,Tastelessness,Tasteless
Oc1cccc(c1)C1Cc2ccccc2C(=O)O1,Tastelessness,Tasteless
COc1cc(ccc1O)C1Cc2ccccc2C(=O)O1,Tastelessness,Tasteless
COc1ccc(cc1)C1OC(=O)c2ccccc12,Tastelessness,Tasteless
COc1ccc(cc1)C1Cc2ccccc2C(=O)O1,Tastelessness,Tasteless
COc1ccc2c(c1O)OCC1(O)Cc3cc(c(cc3C21)OC)OC,Tastelessness,Tasteless
COc1ccc(cc1O)CC1OC(=O)c2ccccc12,Tastelessness,Tasteless
OC(=O)CCNNC(=O)c1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
OC(=O)CCNC(=O)Nc1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1cccc(c1)C(O)=O,Tastelessness,Tasteless
COc1ccccc1C(CC(O)=O)NC(=O)Nc1ccc(cc1)C#N,Tastelessness,Tasteless
OC(=O)C=CNC(=O)Nc1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
OC(=O)CCOC(=O)Nc1ccc(cc1)N(=O)=O,Tastelessness,Tasteless
COC(=O)C(NC(=O)C(N)CC(O)=O)C(C)O,Tastelessness,Tasteless
COC(=O)C(CO)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
COC(=O)C(CS(C)(=O)=O)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
CCCCCCCC(C)NC(=O)C(N)CC(O)=O,Tastelessness,Neutral
NC(CC(O)=O)C(=O)NC(Cc1ccc(cc1)O)C(N)=O,Tastelessness,Tasteless
CCCCC(NC(=O)C(N)CC(O)=O)C(=O)OC(C)C,Tastelessness,Neutral
COC(=O)C(Cc1ccc(c(c1)OC)OC)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
COC(=O)C(Cc1ccc(c(c1)O)OC)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
CC(C)C(C)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
CC(C)CCCNC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
NC(CC(O)=O)C(=O)NC(Cc1ccccc1)C(N)=O,Tastelessness,Tasteless
COC(=O)C(CCSC)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
COC(=O)C(Cc1ccccc1O)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
COC(=O)C(Cc1cccc(c1)O)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
COC(=O)C(Cc1ccc(cc1)O)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
CC(Cc1ccccc1)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
NC(CC(O)=O)C(=O)NCCc1ccccc1,Tastelessness,Tasteless
CCCC(C)NC(=O)C(N)CC(O)=O,Tastelessness,Tasteless
[O-]S(=O)(=O)C1=CC2=C(N=C(N2Nc2ccccc2)c2ccccc2)c2ccccc12,Tastelessness,Tasteless
COc1ccc(cc1O)C(=O)Nc1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)C1CC(=O)c2ccccc2O1,Tastelessness,Tasteless
COc1ccc(cc1O)C(=O)Cc1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)C=Cc1ccccc1,Tastelessness,Tasteless
COc1ccc(cc1O)CCc1cccc(c1)O,Tastelessness,Tasteless
Cc1c(cccc1N(=O)=O)N,Tastelessness,Tasteless
Cc1ccc(cc1N(=O)=O)N,Tastelessness,Tasteless
NC(=O)NCCC(O)=O,Tastelessness,Tasteless
